ROW_NUM,FARM_ID,FARM_TYPE,FARM_NM,AREA_LCD,AREA_LNM,AREA_MCD,AREA_MNM,ADDRESS1,FARM_AREA_INFO,SELL_AREA_INFO,HOMEPAGE,COLLEC_PROD,OFF_SITE,APPLY_MTHD,PRICE,POSLAT,POSLNG,REGIST_DT,UPDT_DT
417,4434,개인,천향허브,23,대구광역시,227,달성군,대구광역시 달성군 옥포읍 기세리 59,"1,320",16.5,,12개월,"화장실, 주차장, 수도시설","전화, 방문",50,35.79003512387334,128.4755420061722,20200106,20230222
418,4432,개인,두메산채원주말농장,23,대구광역시,227,달성군,대구광역시 달성군 옥포읍 반송리 54,"1,320",16.5,,12개월,"화장실, 쉼터, 주차장, 수도","전화, 방문",50,35.75611304439092,128.50222466777768,20200106,20230222
419,4431,개인,행복한도시농부놀이터,23,대구광역시,227,달성군,대구광역시 달성군 하빈면 묘리 산97,495,16.5,,12개월,"정자, 화장실, 수도, 전기","전화, 방문",50,35.89970375490724,128.42776881015004,20200106,20230222
420,4450,수성구청,조일골농장,23,대구광역시,225,수성구,"대구광역시 수성구 지산동 16-1, 16-2, 18, 19, 20, 42-2","9,284",20,,9개월,"주차장, 화장실","인터넷, 행정복지센터 접수",40,35.830724322459695,128.64799293942323,20200106,20230222
421,4458,비래동,비래 나눔텃밭 1,26,대전광역시,247,대덕구,대전광역시 대덕구 비래동 295,400,10,,8개월,-,방문,15,36.3590765515395,127.4531226687685,20200106,20230221
422,4531,도봉구,초안산 근린공원 나눔텃밭,21,서울특별시,188,도봉구,서울특별시 도봉구 창동 산154-1,"3,726",5,,9,"화장실, 쉼터",홈페이지,30,37.64602904593742,127.04490572641792,20200106,20230220
423,4743,동아대학교,창조교육형 텃밭,22,부산광역시,213,사하구,부산광역시 사하구 하단동 산19,3500,개인 미분양,,,"화장실, 주차장",전화,,35.11408069274471,128.96813410570584,20230127,20230215
424,3682,개      인,배꽃주말농장,22,부산광역시,215,강서구,부산광역시 강서구 강동동 201-1,4950,17,,8,화장실,전화,65,35.221887316395424,128.93615389977057,20190515,20230215
425,3805,개인,우리두리주말농장,25,광주광역시,241,북구,광주광역시 북구 청풍동 1082,"2,708",40,,10개월,"쉼터,수도,동물농장 등",전화신청,80,35.178721216301646,126.95986851993115,20190515,20230215
426,3804,한새봉두레,한새봉,25,광주광역시,241,북구,"광주광역시 북구 일곡동 472, 473","3,580",16.5,,12개월,-,유선 또는 방문,,35.21280770827965,126.89286786347404,20190515,20230215
427,4598,개인,고씨네 주말농장,24,인천광역시,232,남동구,인천광역시 남동구 서창동 산30-1,13591,33,,22.4월~11월,"급수, 휴게시설,화장실",전화,100,37.44116651647136,126.75117007242049,20200106,20230215
428,4675,개인,부평주말농장,33,전라북도,330,전주시,전라북도 전주시 완산구 평화동3가 259-8,"1,785",23,,12개월,"관수시설, 화장실, 쉼터",전화,"80,000",35.7788604479087,127.11778131466185,20200106,20230215
429,4203,경기 광명시,밤일주말농장,29,경기도,268,광명시,경기도 광명시 하안동 409,12610,16,,9개월,-,홈페이지,40,37.45072839482873,126.86197703448073,20200106,20230215
430,3762,미추홀구청,,24,인천광역시,230,미추홀구,인천광역시 미추홀구 용현동 148-21,56,,,12,,전화,,37.45433941271759,126.65503516824523,20190515,20230215
431,3801,개인,분토농업주말농장,25,광주광역시,241,북구,"광주광역시 북구 1311-3, 1316-3","6,600",16.5/33,,12개월,"수도, 쉼터",전화신청,60/100,,,20190515,20230215
432,3806,개인,해피팜주말농장,25,광주광역시,241,북구,광주광역시 북구 장등동 803,3300,16.5,,12개월,"수도, 쉼터,그네등",전화신청,70,35.206459684671906,126.93155266215356,20190515,20230215
433,3807,효령노인복지타운,영농체험장,25,광주광역시,241,북구,광주광역시 북구 효령동 476-1,"2,600",13.2㎡내외,,12개월,"주차장, 식수대, 화장실 등","기관 게시판, 홈페이지에 기재된 공고 기간에 따른 방문 신청",무료 : 노인복지센터 이용 어른신들 대상15천원 : 어린이 집 등 일반 외부기관 대상,35.24066573914905,126.90982016374225,20190515,20230215
434,3835,농촌체험휴양마을(무수천하마을),무수천하마을 주말농장,26,대전광역시,244,중구,대전광역시 중구 무수동 302-2,660,15,,12개월,없음,전화 등,50,36.27856236556856,127.40546081531842,20190515,20230215
435,3935,시흥시니어클럽,여러분농장,29,경기도,266,시흥시,경기도 시흥시 월곶동 425-4,6500,미정,,8개월,"쉼터, 간이화장실",방문,,37.37641199149285,126.76040646334268,20190515,20230215
436,3687,민간단체,두명마을 자연체험촌,22,부산광역시,219,기장군,부산광역시 기장군 정관읍 두명리 348-3,"2,410",16.5,,12개월,화장실,전화,50,35.35536024557794,129.1464301345122,20190515,20230215
437,4742,동래원예고교,생명존중 치유텃밭,22,부산광역시,214,금정구,부산광역시 금정구 금성동 산32-4,22500,개인 미분양,,,"화장실, 주차장",전화,,35.2516914139179,129.05823181936674,20230127,20230215
438,4763,개인,무지개 주말농장,29,경기도,275,구리시,경기도 구리시 토평동 587,1200,16,,9개월,"관수, 쉼터","전화,블로그",120,37.58421085835974,127.14200624429812,20230127,20230215
439,4820,개인,힐링텃밭,34,전라남도,354,화순군,전라남도 화순군 화순읍 삼천리 48,"2,970","2,970",,-,-,전화,50,35.04576425464977,126.99281114786952,20230127,20230215
440,4822,개인,힐링텃밭농장,34,전라남도,354,화순군,전라남도 화순군 화순읍 삼천리 983,"4,620","4,620",,-,-,전화,50,35.04173773526608,126.97866308142744,20230127,20230215
441,4839,마정2리 공동체,,29,경기도,267,파주시,경기도 파주시 문산읍 마정리 625-6 외,6600,17,,8개월,-,전화,25,37.890409391279036,126.75430470377164,20230127,20230215
442,3685,민간단체,다복솔마을,22,부산광역시,219,기장군,부산광역시 기장군 철마면 와여리 503-1,5610,17,,12개월,화장실(마을회관),전화,100,35.27676565187082,129.15010679321935,20190515,20230215
443,3684,기장군청,기장군 어린이 공영텃밭,22,부산광역시,219,기장군,부산광역시 기장군 철마면 웅천리 520-10,4500,23,,12개월,"화장실, 주차장",홈페이지,60,35.28763410029158,129.16873361511233,20190515,20230215
444,5001,서대문구,여울농장,29,경기도,273,양주시,경기도 양주시 장흥면 446-11,"2,970","2,475",,10개월,"주차장, 식수대, 화장실",홈페이지,,,,20230202,20230215
445,4745,개인,-,26,대전광역시,243,동구,대전광역시 동구 285번지 외 2,2552,30,,8개월,"주차장, 화장실 등",홈페이지,60,,,20230127,20230215
446,4933,청주시농업기술센터,미평텃밭,31,충청북도,304,청주시,전라남도 여수시 미평동 271-1,"3,300",17,,8개월,-,농업기술센터 방문접수,,34.76810830758821,127.70730684845599,20230201,20230215
447,4056,개인,햇님주말농장,29,경기도,263,화성시,경기도 화성시 진안동 35-24,5445,3.3,,9,-,전화,10,37.2243602832683,127.03577797528257,20190515,20230215
448,4553,개인,청계주말농장,21,서울특별시,200,서초구,서울특별시 서초구 원지동530,"4,950",9.9,,9개월,"화장실, 주차장",개별신청,120,37.435308578538084,127.06253931150421,20200106,20230215
449,4302,개인,서현농장,29,경기도,278,의왕시,의왕시왕곡동128,2644,16,,8개월,"물,쉼터,화장실",방문,70,37.34334992114992,126.99005361714643,20200106,20230209
450,4847,금촌청소년문화의 집,,29,경기도,267,파주시,"경기 파주시 시민회관길 40 (금촌동, 금촌도서관)",100,17,,8개월,-,전화,,37.7585123961623,126.780042505442,20230127,20230201
451,4846,3976부대,,29,경기도,267,파주시,경기 파주시 광탄면 부흥로169번길 1 (방축리),650,17,,8개월,-,전화,,37.8043092154988,126.866501093462,20230127,20230201
